lbias,lbp,lbn,lin1,lin2,ltn,ltp,vcmo,mamp,fbias,fbp,fbn,fin1,fin2,ftn1,ftn2,ftp1,ftp2,cload,cin,cout,gain,gm,pole1,pole2,rout,cmo,pwr,swing14,swing7,swingn,swingn1,swingn4,swingp,irn
0.00000007,0.00000032,0.00000053,0.00000024,0.00000007,0.0000006,0.00000014,0.42,33,9,3,5,10,10,8,5,2,7,1.00E-012,2.58E-012,1.11E-013,35.1019,0.00224786,5494500,364951000,25311.9,0.416885,-0.000775616,0.526126,0.0393916,-0.0269246,0.310627,0.0781008,0.40038,1.35E-009
0.00000057,0.00000013,0.00000028,0.00000049,0.00000038,0.00000007,0.00000022,0.52,83,8,8,2,6,6,5,3,7,6,1.00E-012,3.58E-012,2.73E-013,46.3561,0.00426578,2560090,1624170000,48731.2,0.515292,-0.00257522,0.893039,0.297292,0.366094,-0.0339445,-0.0415487,0.00334887,3.44E-010
0.00000024,0.00000054,0.00000017,0.00000011,0.00000023,0.00000049,0.00000041,0.5,61,10,7,9,10,8,9,3,3,9,1.00E-012,4.13E-012,3.41E-013,43.721,0.00368834,2809040,354743000,41612.1,0.49646,-0.000837579,0.410475,0.00973682,-0.0271958,0.406849,0.0302731,0.349605,1.9E-009
0.00000022,0.00000028,0.00000051,0.00000027,0.00000014,0.00000012,0.00000036,0.5,83,8,8,3,5,10,8,6,3,10,1.00E-012,2.42E-012,2.18E-013,69.7315,0.00551874,237502,683573000,555565,0.496413,-0.00157822,0.758218,0.164407,0.245846,0.109699,0.0453734,0.131808,4.07E-010
0.0000001,0.00000008,0.00000023,0.00000032,0.00000054,0.0000004,0.00000048,0.58,64,3,4,9,2,9,5,4,9,6,1.00E-012,1.68E-012,1.54E-013,54.3906,0.00193669,510414,820424000,270688,0.576812,-0.000778935,0.587917,0.109063,0.192497,0.259205,-0.0163153,0.165572,2.09E-009
0.00000059,0.00000026,0.00000047,0.00000043,0.00000023,0.00000013,0.00000011,0.5,16,8,6,10,4,9,6,4,5,10,1.00E-012,4.6E-013,5.34E-014,51.3348,0.000944368,394651,1180110000,390479,0.496108,-0.000601475,0.582354,-0.0159381,0.0628248,0.274818,-0.0143918,0.310383,8.61E-010
0.00000007,0.00000016,0.00000015,0.00000029,0.00000033,0.00000007,0.00000055,0.46,78,3,7,4,9,2,6,4,6,3,1.00E-012,4.12E-012,1.94E-013,45.3395,0.00307025,2249470,1337990000,60228.7,0.456866,-0.0017955,0.593472,0.0248168,0.0763629,0.258299,-0.0346932,0.301409,8.49E-010
0.00000039,0.00000043,0.00000049,0.00000042,0.00000008,0.00000015,0.00000048,0.58,88,4,5,4,3,8,8,7,6,2,1.00E-012,1.32E-012,1.71E-013,61.5147,0.00395701,456255,552326000,300864,0.57558,-0.00159257,0.607648,-0.00716061,0.176259,0.254057,0.0698091,0.198506,4.28E-010
0.00000036,0.00000009,0.00000055,0.0000004,0.00000014,0.00000038,0.00000018,0.56,67,2,9,2,3,7,3,9,8,3,1.00E-012,1.48E-012,5.36E-013,39.8732,0.00551115,5755990,2148310000,17882.1,0.555,-0.0013277,0.882855,0.358286,0.44556,-0.0461057,-0.0250627,-0.05526,0.000000001
0.00000057,0.00000031,0.00000052,0.00000051,0.00000051,0.00000051,0.00000027,0.56,25,9,2,5,3,7,8,10,7,3,1.00E-012,7.59E-013,3.55E-014,46.3008,0.000428933,320663,641160000,481561,0.55598,-0.000333381,0.516145,-0.0557242,0.0762285,0.337141,-0.0287485,0.296287,7.32E-010
0.00000048,0.00000043,0.00000056,0.00000024,0.00000033,0.00000058,0.00000025,0.6,70,4,2,2,7,6,3,4,4,5,1.00E-012,3.6E-011,5.82E-014,71.7181,0.00295095,117411,199359000,1306000,0.596498,-0.00067057,0.532398,0.0660279,0.168625,0.289214,-0.0257348,0.199036,6.71E-010
0.00000055,0.00000033,0.00000034,0.00000013,0.00000025,0.00000019,0.00000051,0.5,78,5,8,3,4,2,5,3,9,6,1.00E-012,9.99E-013,2.06E-013,71.1089,0.00346812,129370,960141000,1035980,0.495618,-0.00128754,0.659953,0.118284,0.170995,0.173441,-0.0363923,0.208876,8.4E-010
0.00000018,0.00000045,0.00000037,0.00000011,0.00000023,0.00000058,0.00000008,0.54,78,8,3,10,10,5,2,10,4,6,1.00E-012,3.51E-012,1.55E-013,-74.721,5.39E-010,411878,,340608,0.536713,-0.00145023,-0.0582459,0.183761,-0.480434,0.869155,-0.0755714,0.168748,0.0000518
0.0000006,0.00000018,0.0000001,0.0000001,0.00000036,0.00000047,0.00000021,0.54,81,5,7,4,5,4,3,9,5,10,1.00E-012,9.32E-012,1.87E-013,-44.8523,1.52E-008,356858,557201000,377529,0.536406,-0.00113623,0.618769,0.867617,0.214895,0.183776,-0.0800745,-0.520175,0.0000898
0.00000043,0.00000025,0.00000029,0.00000013,0.00000036,0.00000026,0.00000043,0.54,29,9,4,2,3,2,5,6,4,6,1.00E-012,3.02E-013,4.26E-014,62.5194,0.00117012,135004,920117000,1142200,0.536244,-0.000359517,0.627425,0.102052,0.18697,0.214836,-0.0465186,0.191066,1.68E-009
0.00000023,0.00000009,0.0000005,0.00000035,0.00000007,0.00000022,0.00000033,0.6,85,4,6,2,7,9,3,5,10,7,1.00E-012,2.31E-012,6.23E-013,32.2533,0.00704498,16812600,2494930000,5818.19,0.595971,-0.00171144,0.867778,0.309153,0.476184,-0.0261147,0.0436011,-0.0677873,7.49E-010
0.00000033,0.00000014,0.00000025,0.0000001,0.00000059,0.00000011,0.00000006,0.42,100,6,4,2,5,7,5,8,5,8,1.00E-012,4.12E-012,1.43E-013,47.6676,0.00988114,5717230,2708840000,24466.5,0.417549,-0.00648579,0.83178,0.210624,0.176296,-0.0087034,-0.0840304,0.168209,2.62E-010
0.00000053,0.0000006,0.00000044,0.00000017,0.00000008,0.00000057,0.00000009,0.46,28,2,4,3,4,2,6,4,8,6,1.00E-012,2.93E-013,6.56E-014,50.4608,0.00122982,559670,833814000,271144,0.456686,-0.000626876,0.551734,-0.030077,-0.0100617,0.267505,-0.0226422,0.379431,8.75E-010
0.00000038,0.00000014,0.00000019,0.0000005,0.0000006,0.00000051,0.00000012,0.44,71,8,5,2,3,3,8,7,7,10,1.00E-012,1.94E-012,1.2E-013,59.7279,0.00174118,260282,1077710000,556608,0.436384,-0.0014815,0.740729,0.184364,0.154728,0.0932259,-0.0765671,0.221207,5.59E-010
0.00000011,0.00000026,0.00000035,0.00000051,0.00000012,0.00000045,0.00000008,0.46,52,2,6,9,6,7,10,3,10,4,1.00E-012,1.84E-012,2.29E-013,42.8074,0.00193067,1815480,1082380000,71558.2,0.457006,-0.0018069,0.549643,-0.0240525,-0.00679164,0.278914,0.0031706,0.381186,4.83E-010
0.00000048,0.00000009,0.0000006,0.00000008,0.00000057,0.00000046,0.00000017,0.58,91,10,10,8,2,5,3,4,7,3,1.00E-012,1.45E-012,5.43E-013,49.2061,0.00364531,1319210,895615000,79171.5,0.576014,-0.00121078,0.755271,0.318884,0.384129,0.0309174,-0.0700282,-0.0184103,1.13E-009
0.00000043,0.00000024,0.00000031,0.00000018,0.0000005,0.00000056,0.00000032,0.54,14,7,6,8,5,8,4,3,10,7,1.00E-012,3.38E-013,4.02E-014,56.7009,0.000574975,130471,624451000,1189580,0.536439,-0.000191632,0.500445,0.0386532,0.0793408,0.313464,-0.0330155,0.288528,2.34E-009
0.00000059,0.0000001,0.00000014,0.00000024,0.00000014,0.00000058,0.00000023,0.58,43,7,6,2,7,2,9,6,7,6,1.00E-012,8.72E-013,8.9E-014,65.2553,0.00233193,189364,1257280000,785327,0.576177,-0.00076576,0.702828,0.213584,0.301894,0.127503,-0.0322386,0.0684752,2.5E-009
0.00000029,0.00000019,0.00000007,0.00000019,0.00000042,0.00000021,0.00000032,0.52,68,5,2,7,5,8,4,10,5,3,1.00E-012,1.63E-011,2.11E-013,47.5788,0.00272266,1516760,1133260000,87891.5,0.516285,-0.0010928,0.410174,-0.0351046,-0.0253134,0.43468,-0.0301219,0.341285,1.09E-009
0.00000023,0.00000034,0.00000047,0.00000032,0.00000024,0.00000027,0.00000058,0.44,9,4,9,7,7,7,5,2,9,3,1.00E-012,2.1E-013,3.21E-014,49.1464,0.000263705,142145,528869000,1086930,0.436707,-0.000135203,0.588197,0.0715715,0.0575066,0.241554,0.0248272,0.322152,1.88E-009
0.00000047,0.00000007,0.00000024,0.00000054,0.00000041,0.00000021,0.00000013,0.5,28,5,7,2,3,5,7,10,3,2,1.00E-012,8.28E-013,8.95E-014,43.1022,0.00116585,1198960,1635950000,122594,0.496433,-0.000547622,0.889638,0.356254,0.377092,-0.037265,-0.0536143,-0.00843419,0.000000001
0.00000019,0.00000043,0.00000024,0.00000055,0.00000049,0.0000005,0.00000018,0.46,51,6,9,5,9,4,7,10,4,5,1.00E-012,7.88E-012,1.89E-013,55.6691,0.00193724,434137,476940000,313526,0.456714,-0.000760655,0.527337,0.0074052,0.00322134,0.316067,-0.0546928,0.375249,4.18E-010
0.00000056,0.00000021,0.00000015,0.0000006,0.00000017,0.00000047,0.00000047,0.44,13,6,3,9,8,7,7,4,7,2,1.00E-012,5.28E-013,7.99E-014,40.6985,0.000243065,330037,744642000,445864,0.4363,-0.000137992,0.478008,-0.0455015,-0.0521255,0.361422,0.0431972,0.434046,1.93E-009
0.00000035,0.00000015,0.00000021,0.00000023,0.00000057,0.00000027,0.00000035,0.48,70,2,6,7,8,6,2,3,5,5,1.00E-012,2.75E-011,1.9E-013,67.0292,0.0030625,185871,346609000,733475,0.4766,-0.000718473,0.500661,0.0873863,0.0298989,0.322825,-0.0424854,0.301211,2.33E-009
0.00000021,0.00000033,0.00000036,0.00000035,0.00000033,0.00000014,0.00000006,0.42,24,3,4,9,9,6,3,6,5,4,1.00E-012,1.68E-012,2.46E-013,37.5055,0.00100843,1713130,1136080000,74409.9,0.41691,-0.000687936,0.524832,-0.0719502,-0.0725977,0.322517,-0.0541427,0.464712,5.12E-010
0.0000001,0.0000002,0.00000039,0.00000051,0.0000005,0.00000049,0.00000026,0.44,60,2,8,5,6,2,4,9,4,5,1.00E-012,3.44E-012,1.68E-013,56.6243,0.00156308,315445,515551000,433743,0.43688,-0.000572714,0.658058,0.17016,0.116452,0.180989,-0.0668862,0.25185,6.05E-010
0.00000051,0.0000005,0.00000042,0.00000045,0.00000034,0.00000045,0.00000028,0.5,70,3,5,8,2,4,9,8,4,2,1.00E-012,1.04E-012,2.02E-013,50.1727,0.00112291,465060,533668000,287272,0.496013,-0.000727678,0.498143,-0.0530442,0.0111971,0.360791,-0.0154703,0.358162,6.69E-010
0.00000032,0.00000013,0.00000035,0.00000017,0.00000044,0.00000036,0.00000038,0.54,85,8,3,2,9,5,7,9,4,7,1.00E-012,4.05E-011,9.69E-014,73.1565,0.00550638,179035,366120000,825955,0.536388,-0.00124701,0.672728,0.203447,0.250197,0.161808,-0.0388069,0.107853,1.16E-009
0.00000015,0.00000017,0.00000015,0.00000042,0.00000049,0.00000032,0.0000003,0.42,33,6,10,3,7,6,4,2,3,3,1.00E-012,1.3E-012,1.02E-013,52.9683,0.000920352,302005,583051000,483571,0.416692,-0.000350777,0.619818,0.146338,0.0706834,0.221801,-0.00553695,0.287632,2.16E-009
0.00000045,0.00000043,0.00000054,0.00000011,0.00000036,0.00000013,0.00000034,0.44,100,6,3,3,7,5,6,6,6,2,1.00E-012,5.59E-012,1.73E-013,54.0312,0.00506574,1390530,720150000,99292.1,0.435918,-0.00212318,0.567592,-0.0271943,0.0149614,0.252902,-0.0311994,0.349697,3.19E-010
0.00000045,0.00000013,0.00000028,0.00000011,0.00000045,0.00000031,0.00000019,0.58,32,6,4,2,3,4,7,10,9,2,1.00E-012,4.72E-013,5.38E-014,57.7661,0.00150841,298994,1619390000,512605,0.576414,-0.00077737,0.764205,0.220277,0.338724,0.0475024,-0.0662272,0.0339393,1.25E-009
0.00000056,0.0000001,0.00000023,0.00000008,0.0000001,0.00000009,0.00000053,0.42,19,8,3,5,8,10,7,5,10,8,1.00E-012,3.32E-013,3.4E-014,58.3255,0.0026201,490451,1554730000,314744,0.415807,-0.000691397,0.576785,0.0546641,0.0421605,0.249802,0.0401396,0.333533,0.000000002
0.00000013,0.00000008,0.00000019,0.00000049,0.00000047,0.00000051,0.00000016,0.48,88,10,7,9,3,6,3,9,9,6,1.00E-012,2.76E-012,2.81E-013,57.1628,0.00385029,670993,807155000,187346,0.476748,-0.00145043,0.61545,0.168669,0.118252,0.211533,-0.073364,0.230807,1.28E-009
0.00000046,0.00000031,0.00000052,0.00000057,0.00000034,0.00000033,0.0000002,0.52,45,7,8,4,4,10,2,3,5,2,1.00E-012,1.53E-012,1.25E-013,66.7332,0.00177769,118142,447525000,1221240,0.516378,-0.00053109,0.67804,0.169767,0.207781,0.1572,-0.015121,0.168861,5.11E-010
0.00000052,0.00000058,0.00000052,0.00000058,0.00000018,0.00000014,0.0000005,0.54,24,9,7,8,10,6,7,10,6,2,1.00E-012,1.23E-012,7.51E-014,56.9602,0.00105431,221482,355107000,668411,0.535901,-0.000458612,0.532053,-0.0393411,0.0925834,0.323031,0.0044875,0.278999,5.22E-010
0.00000041,0.00000034,0.00000034,0.00000039,0.00000028,0.00000052,0.00000033,0.5,37,10,8,4,8,9,6,2,8,5,1.00E-012,1.4E-012,1.03E-013,61.7945,0.00117484,138527,546811000,1046510,0.49624,-0.000475653,0.612632,0.0966619,0.127646,0.215356,0.0192801,0.252388,7.32E-010
0.00000011,0.00000029,0.00000018,0.00000043,0.00000039,0.00000021,0.00000023,0.46,37,9,8,5,10,8,2,7,8,3,1.00E-012,2.85E-011,1.32E-013,49.4211,0.00230512,1098700,540673000,128339,0.456793,-0.000812433,0.502883,0.0238161,-0.00255669,0.328318,-0.0503845,0.371686,8.17E-010
0.00000046,0.00000039,0.00000044,0.00000021,0.00000047,0.00000016,0.00000025,0.56,19,9,8,6,6,3,5,3,2,9,1.00E-012,5.12E-013,5.97E-014,60.9231,0.000969671,132567,605423000,1146910,0.556215,-0.000300825,0.577057,0.0434202,0.153274,0.278966,-0.0353196,0.222688,0.000000001
0.00000023,0.00000041,0.00000026,0.0000006,0.00000052,0.00000039,0.00000039,0.5,13,8,5,10,7,3,9,7,3,3,1.00E-012,5.77E-013,5.06E-014,43.3853,0.000261719,273840,429776000,564197,0.496624,-0.000160157,0.468667,-0.0422428,-0.00233965,0.388435,-0.0276176,0.354172,1.4E-009
0.00000015,0.00000047,0.0000003,0.00000037,0.00000059,0.00000055,0.00000019,0.46,71,5,4,9,5,5,3,9,5,5,1.00E-012,5.1E-012,3.9E-013,45.3046,0.00154178,970430,760102000,119455,0.456818,-0.000736089,0.470101,-0.0381897,-0.0492897,0.366167,-0.0603404,0.434715,4.58E-010
0.0000002,0.00000046,0.00000059,0.00000026,0.00000056,0.00000011,0.00000032,0.5,88,8,8,2,4,6,2,10,9,2,1.00E-012,3.17E-012,2.32E-013,64.2547,0.00433208,344440,413901000,376737,0.496531,-0.00175172,0.800314,0.21633,0.267306,0.0350646,-0.0615821,0.100163,2.82E-010
0.0000001,0.00000048,0.00000022,0.00000008,0.00000046,0.00000011,0.0000005,0.42,79,5,4,10,7,7,4,9,7,6,1.00E-012,1.1E-011,4.98E-013,33.1604,0.00545342,12540900,1655900000,8343.51,0.416746,-0.0017664,0.469492,-0.0377976,-0.0540056,0.352229,-0.0399751,0.433567,5.52E-010
0.00000046,0.00000034,0.00000046,0.00000014,0.00000021,0.00000043,0.00000014,0.48,44,5,2,9,8,6,8,8,9,5,1.00E-012,5.14E-012,2.44E-013,43.7637,0.00249359,2092620,882051000,61852.8,0.476513,-0.000981093,0.452084,-0.0661515,-0.0397792,0.377912,-0.0243271,0.417581,6.78E-010
0.00000057,0.00000021,0.0000002,0.00000021,0.00000008,0.00000025,0.00000026,0.5,3,3,9,9,5,6,10,10,5,5,1.00E-012,4.18E-014,1.22E-014,50.9884,0.000236821,106921,1083690000,1496220,0.496623,-0.0000839,0.522615,0.0121662,0.0498081,0.331902,0.0409199,0.315087,7.13E-009
0.00000013,0.00000014,0.00000037,0.00000041,0.00000005,0.00000053,0.00000052,0.44,95,8,3,8,4,2,8,3,3,2,1.00E-012,1.43E-012,2.29E-013,49.5898,0.00162126,702382,768665000,186054,0.436712,-0.000687943,0.535886,0.03366,0.00831712,0.311323,0.134097,0.35874,1.31E-009
0.00000048,0.00000008,0.00000049,0.00000031,0.00000059,0.00000032,0.00000029,0.46,24,6,2,9,8,6,5,2,9,5,1.00E-012,8.74E-013,4.68E-014,59.2626,0.000888433,147454,791930000,1033960,0.45643,-0.000398882,0.62483,0.116136,0.102935,0.202693,-0.0340725,0.272039,8.46E-010
0.00000038,0.00000012,0.00000025,0.00000011,0.00000009,0.0000006,0.0000002,0.52,53,4,4,5,3,4,2,8,2,5,1.00E-012,8.61E-013,7.45E-014,-94.0961,1.33E-011,100814,,1481380,0.516688,-0.000373489,-0.00494601,0.915257,-0.436873,0.818519,-0.0813434,-0.550735,0.00538779
0.00000048,0.00000014,0.00000006,0.00000022,0.00000054,0.00000017,0.00000026,0.54,76,10,3,3,8,4,5,10,3,7,1.00E-012,3.64E-011,1.18E-013,55.9414,0.00427686,988490,974478000,146536,0.535522,-0.00127943,0.449526,-0.0146951,0.0244973,0.401881,-0.0510469,0.308452,0.000000001
0.0000005,0.00000033,0.00000047,0.00000054,0.00000014,0.00000034,0.00000032,0.42,8,7,4,9,8,6,10,2,2,8,1.00E-012,3.8E-013,5.23E-014,42.2496,0.000197541,232760,483671000,655878,0.416222,-0.0000959,0.533904,-0.0298534,-0.0376492,0.328011,0.0810033,0.420007,1.08E-009
0.00000057,0.0000001,0.00000015,0.00000041,0.00000041,0.00000018,0.00000016,0.6,100,9,10,9,10,9,7,4,5,8,1.00E-012,3.7E-011,4.02E-013,66.6768,0.00700344,373374,1158510000,307984,0.595733,-0.00283107,0.602078,0.0976972,0.219493,0.249859,-0.0254848,0.147914,5.7E-010
0.00000049,0.00000042,0.00000013,0.00000029,0.00000022,0.00000047,0.0000001,0.58,54,4,7,9,10,2,2,10,8,8,1.00E-012,4.74E-011,2.3E-013,52.8963,0.0021018,624969,450581000,210001,0.576452,-0.000834,0.373745,-0.0299837,-0.00909091,0.431906,-0.095429,0.335436,1.88E-009
0.00000013,0.00000011,0.00000055,0.00000026,0.0000006,0.00000035,0.00000047,0.48,95,10,9,3,9,7,8,8,2,10,1.00E-012,8.81E-012,2.64E-013,-38.1168,0.00000173,16002100,343999000,7179.34,0.476498,-0.00112065,0.815617,0.815486,0.336782,0.0360056,-0.0308864,-0.449888,0.00000147
0.00000019,0.00000047,0.00000046,0.00000019,0.00000027,0.00000048,0.0000001,0.44,81,4,5,8,10,8,9,7,4,2,1.00E-012,6.84E-012,6.06E-013,46.0949,0.00410194,2032920,879038000,49176.1,0.436832,-0.00168605,0.496023,-0.0490562,-0.0463329,0.330113,-0.017734,0.434401,3.42E-010
0.00000035,0.00000022,0.00000022,0.00000027,0.0000005,0.00000056,0.00000058,0.6,81,2,3,3,6,2,9,10,9,3,1.00E-012,3.88E-012,1.01E-013,57.6921,0.00181626,344319,757202000,422110,0.595823,-0.000862167,0.51904,0.000704733,0.151581,0.307341,-0.0539753,0.226305,9.02E-010
0.00000046,0.00000028,0.00000041,0.0000006,0.00000043,0.0000004,0.00000031,0.5,33,7,9,9,3,10,9,9,9,4,1.00E-012,1.18E-012,1.23E-013,63.2402,0.00148978,145189,624562000,974732,0.496319,-0.000648164,0.591158,0.0488667,0.096384,0.261068,-0.023424,0.283171,6.61E-010
0.00000022,0.00000033,0.0000002,0.00000024,0.00000028,0.00000047,0.00000058,0.5,70,8,5,9,10,9,10,3,7,9,1.00E-012,4.03E-012,3.04E-013,50.345,0.00271037,1016580,673503000,121401,0.496453,-0.000864528,0.445466,-0.035177,-0.0137706,0.391829,0.0369563,0.36991,0.000000001
0.00000028,0.00000008,0.00000054,0.00000047,0.00000032,0.00000059,0.00000044,0.46,34,3,8,9,9,7,2,4,4,7,1.00E-012,2.55E-012,1.06E-013,-45.3317,8.6E-009,216667,726556000,629657,0.456763,-0.000224629,0.676776,0.873659,0.181175,0.150377,-0.0483636,-0.456785,0.000016
0.00000032,0.00000013,0.0000002,0.0000001,0.00000005,0.00000025,0.00000042,0.46,76,3,5,4,4,5,4,5,8,10,1.00E-012,2.03E-012,1.42E-013,64.4459,0.00504265,427788,408708000,330854,0.456329,-0.00143817,0.551671,0.139942,0.0594797,0.280377,0.0907439,0.261154,7.65E-009
0.00000052,0.00000039,0.00000031,0.00000046,0.00000039,0.00000016,0.00000041,0.48,48,5,5,7,8,7,10,10,6,3,1.00E-012,2.72E-012,1.36E-013,51.8816,0.00179274,649699,640674000,219060,0.475652,-0.000918613,0.516749,-0.0584043,0.0120076,0.342906,-0.016938,0.35503,4.35E-010
0.00000059,0.0000001,0.00000045,0.00000015,0.00000025,0.0000003,0.00000013,0.48,30,7,7,5,8,7,7,10,3,5,1.00E-012,8.93E-013,8.03E-014,69.388,0.00333189,169724,634411000,884527,0.476263,-0.000790179,0.739253,0.273152,0.247185,0.097675,-0.0347818,0.105904,1.29E-009
0.00000054,0.0000004,0.0000004,0.00000023,0.00000052,0.00000021,0.00000005,0.58,38,6,10,8,7,4,7,10,5,3,1.00E-012,1.3E-012,1.53E-013,47.9163,0.00218132,1221980,1113070000,114050,0.575791,-0.00201398,0.599117,-0.00304874,0.140431,0.224143,-0.088886,0.218421,5.45E-010
0.00000036,0.00000023,0.00000036,0.00000037,0.00000008,0.00000008,0.00000056,0.54,84,3,7,9,5,3,9,8,5,9,1.00E-012,2.81E-012,5.99E-013,31.9635,0.00576949,13593800,774828000,6871.24,0.529844,-0.00163187,0.913877,0.33866,0.480678,-0.0452681,0.00592635,-0.0670111,7.47E-009
0.00000046,0.00000027,0.00000015,0.0000005,0.00000051,0.00000023,0.00000005,0.6,11,4,4,8,4,6,8,4,4,9,1.00E-012,4.02E-013,2.56E-014,34.9193,0.000159918,451809,892043000,348391,0.596275,-0.000240273,0.451932,-0.0919987,0.063851,0.406985,-0.0292532,0.288734,1.31E-009
0.00000025,0.00000056,0.00000049,0.00000047,0.00000049,0.00000022,0.00000052,0.44,86,7,8,5,10,3,4,2,8,9,1.00E-012,7.39E-012,2.68E-013,60.7827,0.00280589,321728,371133000,389999,0.436322,-0.00110635,0.581457,0.0313659,0.027561,0.262558,-0.0366515,0.353576,2.92E-010
0.00000018,0.00000017,0.00000055,0.00000043,0.00000027,0.00000008,0.00000039,0.46,83,7,6,6,6,10,4,4,8,10,1.00E-012,4.27E-012,2.07E-013,68.0941,0.00651321,338349,980388000,389860,0.456514,-0.0023464,0.72963,0.138387,0.172546,0.134756,-0.00698177,0.204865,3.09E-010
0.0000003,0.00000036,0.00000014,0.00000057,0.00000022,0.00000029,0.00000033,0.46,3,4,4,5,7,6,10,5,7,6,1.00E-012,1.28E-013,1.4E-014,35.3161,0.0000719,196472,728293000,811365,0.4567,-0.0000658,0.488527,-0.0731144,-0.0393611,0.372,0.019322,0.408583,2.71E-009
0.00000013,0.00000039,0.00000016,0.00000007,0.00000053,0.00000008,0.0000001,0.46,57,2,9,8,9,7,2,2,8,6,1.00E-012,4.95E-012,3.49E-013,29.7118,0.00717232,27585100,2934390000,4265.12,0.457759,-0.0022621,0.448839,-0.0546371,-0.0465302,0.356713,-0.061236,0.434071,4.37E-010
0.00000015,0.00000027,0.00000051,0.00000044,0.00000015,0.00000016,0.00000009,0.46,20,5,2,5,5,2,3,5,10,7,1.00E-012,5.64E-013,6.84E-014,36.5146,0.000449795,1014910,806007000,148839,0.456816,-0.000536455,0.54333,-0.0684633,-0.0271841,0.303666,-0.0546776,0.393069,8.48E-010
0.00000007,0.00000008,0.00000054,0.00000032,0.00000035,0.00000029,0.00000026,0.58,96,9,5,6,7,5,10,10,6,4,1.00E-012,2.94E-012,2.88E-013,41.8094,0.00547345,5495060,1212680000,22501.4,0.57684,-0.00233191,0.802821,0.262774,0.382478,0.0445264,-0.0386295,-0.00592237,4.51E-010
0.00000027,0.0000003,0.00000052,0.00000028,0.00000054,0.00000053,0.00000051,0.6,23,7,8,4,6,5,4,2,2,4,1.00E-012,5.56E-013,6.59E-014,54.2442,0.000522066,152442,232541000,987379,0.596576,-0.000154465,0.623731,0.176011,0.265394,0.211018,0.0042441,0.0814369,2.8E-009
0.00000028,0.00000021,0.00000033,0.00000025,0.00000047,0.00000006,0.00000044,0.54,78,4,9,8,7,10,7,7,9,4,1.00E-012,4.17E-012,2.78E-013,61.2055,0.00622858,682335,1155190000,184453,0.535541,-0.00312288,0.633181,0.024412,0.170792,0.226012,-0.0267871,0.206892,3.45E-010
0.00000031,0.00000018,0.00000044,0.00000017,0.00000021,0.00000057,0.00000053,0.52,23,9,5,3,10,6,7,2,4,2,1.00E-012,4.31E-013,4.44E-014,53.6215,0.000487397,156809,498295000,984449,0.516475,-0.000199607,0.656884,0.190013,0.238376,0.139756,0.0522584,0.135472,1.71E-009
0.00000012,0.00000019,0.00000055,0.00000038,0.00000017,0.00000054,0.00000019,0.42,89,7,9,10,7,9,2,2,2,4,1.00E-012,4.54E-012,3.44E-013,56.7886,0.00296248,499455,84883300,233224,0.416726,-0.000687304,0.564792,0.193832,0.0242989,0.26279,0.0312924,0.265899,3.4E-009
0.00000046,0.00000046,0.00000056,0.00000055,0.00000059,0.00000011,0.00000015,0.52,52,2,10,3,10,3,4,2,4,4,1.00E-012,3.59E-012,1.75E-013,60.7499,0.00183521,229319,475202000,594030,0.515674,-0.00123974,0.800806,0.180552,0.260973,0.0501301,-0.0523505,0.0993679,3.09E-010
0.00000026,0.00000015,0.00000018,0.00000019,0.00000055,0.00000053,0.00000005,0.52,49,6,2,7,5,5,8,9,4,7,1.00E-012,7.76E-012,1.3E-013,42.8827,0.00215102,2208990,1645010000,64787.2,0.516627,-0.00104594,0.449556,-0.0647268,-0.0145055,0.385796,-0.0671718,0.3851,7.47E-010
0.00000016,0.00000051,0.00000055,0.00000051,0.0000003,0.00000007,0.00000055,0.5,13,8,10,4,2,3,8,6,8,3,1.00E-012,2.01E-013,4.7E-014,45.4615,0.000456444,376204,454495000,410856,0.49669,-0.000417631,0.737486,0.0655592,0.183053,0.132937,-0.0315055,0.177333,1.48E-009
0.00000042,0.00000025,0.00000006,0.00000021,0.00000018,0.00000041,0.00000019,0.42,42,6,2,2,4,4,4,10,8,6,1.00E-012,6.2E-012,1.1E-013,43.1848,0.00131707,1334040,2791640000,109554,0.416545,-0.000725194,0.502985,-0.0496139,-0.0671319,0.338321,-0.0363092,0.475279,1.68E-009
0.00000054,0.00000016,0.00000037,0.0000004,0.00000011,0.00000035,0.00000011,0.52,34,9,4,3,3,9,3,2,3,2,1.00E-012,5.56E-013,5.46E-014,62.1751,0.00127613,151038,1063620000,1006610,0.516168,-0.000468787,0.701085,0.170908,0.21693,0.133835,0.0378893,0.161486,8.51E-010
0.00000029,0.00000027,0.00000057,0.00000016,0.0000005,0.00000059,0.00000057,0.58,6,9,7,9,10,3,3,8,6,5,1.00E-012,1.36E-013,2.17E-014,45.7402,0.000203994,166826,109606000,949274,0.576496,-0.0000877,0.495148,0.125912,0.15168,0.301174,-0.0573525,0.166538,1.65E-008
0.00000022,0.00000059,0.00000006,0.00000034,0.00000013,0.00000014,0.00000031,0.44,67,8,6,2,4,7,3,7,7,5,1.00E-012,3.35E-012,2.12E-013,43.3175,0.00238882,2168500,694050000,61332.7,0.436471,-0.00135503,0.493601,-0.0558003,-0.0481091,0.366994,0.0109116,0.423702,5.72E-010
