fbias,lbias,fin,fp,lin,lp,vcmo,mamp,cload,cin,cout,gain,gm,pole1,rout,zero,cmo,pwr,swingn,swingp
49,0.00000026,75,10,0.00000048,0.00000011,0.5,91,1.00E-012,3.21E-013,3.6E-014,40.3718,0.00127771,51936000,81688,2779140000,0.494974,-0.000412011,0.409268,0.37933
35,0.00000042,140,55,0.0000002,0.00000056,0.6,66,1.00E-012,6.99E-013,5.6E-014,46.4194,0.00604723,68927300,34627.1,25935900000,0.593078,-0.00149497,0.507548,0.137097
34,0.00000078,20,165,0.00000027,0.00000012,0.5,50,1.00E-012,4.68E-014,7.63E-014,40.4241,0.000642706,12423700,163377,13525800000,0.493218,-0.000178259,0.407644,0.454965
88,0.00000042,45,185,0.0000002,0.00000057,0.58,38,1.00E-012,1.02E-013,1.14E-013,45.6061,0.00199271,13388200,95689,25881800000,0.571135,-0.000590102,0.485616,0.327715
97,0.00000022,90,10,0.00000038,0.00000039,0.44,8,1.00E-012,4.78E-013,5.62E-014,41.7157,0.00192999,42392600,63129.2,4785790000,0.433536,-0.000719843,0.347879,0.273633
57,0.00000044,35,145,0.00000017,0.00000032,0.56,100,1.00E-012,6.87E-014,8.53E-014,45.1286,0.00186776,18553700,96629,33701400000,0.553003,-0.000519503,0.467529,0.35974
36,0.00000058,150,90,0.00000059,0.00000039,0.58,28,1.00E-012,8.79E-013,7.08E-014,49.3073,0.00207675,15175700,140598,2210440000,0.573452,-0.000520732,0.487712,0.311628
79,0.00000048,125,40,0.00000046,0.00000024,0.56,98,1.00E-012,5.68E-013,6.46E-014,46.8377,0.00223856,24274500,98156.5,2488700000,0.55097,-0.000615758,0.465271,0.316947
49,0.00000056,65,85,0.0000004,0.00000042,0.58,33,1.00E-012,2.92E-013,6.47E-014,47.6783,0.00135382,13216300,178794,6317010000,0.572578,-0.000367231,0.486905,0.324194
32,0.00000086,75,100,0.00000036,0.00000033,0.48,83,1.00E-012,3.03E-013,6.21E-014,48.7425,0.00174793,15729200,156532,7159590000,0.47274,-0.000432531,0.387095,0.429931
81,0.00000044,155,160,0.00000008,0.00000044,0.44,67,1.00E-012,3.82E-013,1.06E-013,38.4704,0.0203585,251077000,4118.82,124585000000,0.423097,-0.00534947,0.33788,0.313318
64,0.00000044,195,80,0.00000005,0.00000006,0.6,88,1.00E-012,2.17E-013,7.88E-014,22.8161,0.0570795,6511940000,242.283,291745000000,0.4359,-0.0198011,0.344503,0.369738
37,0.00000014,150,65,0.00000046,0.00000046,0.5,34,1.00E-012,8.46E-013,6.22E-014,43.2812,0.00268584,42225400,54322.9,4186000000,0.496139,-0.000804659,0.410441,0.347683
73,0.00000068,110,80,0.00000054,0.00000018,0.42,90,1.00E-012,5.18E-013,7.33E-014,45.5913,0.00167689,18674700,113516,1910980000,0.408983,-0.000451507,0.323258,0.508575
49,0.00000042,200,10,0.00000011,0.00000058,0.46,92,1.00E-012,2.61E-013,5.43E-014,28.8942,0.00845464,859915000,3293.18,69354600000,0.147944,-0.00241731,0.0634657,0.395333
68,0.00000072,130,60,0.00000016,0.00000024,0.52,19,1.00E-012,3.65E-013,6.92E-014,46.2963,0.007339,77144500,28130.7,32769200000,0.507122,-0.0018107,0.4217,0.307384
20,0.0000008,100,160,0.00000017,0.00000022,0.58,40,1.00E-012,2.52E-013,8.68E-014,46.0853,0.00531843,46384800,37886.4,32626700000,0.572205,-0.0012861,0.486716,0.322846
6,0.00000024,150,105,0.00000031,0.0000005,0.42,51,1.00E-012,7.63E-013,6.52E-014,50.1497,0.0040799,28675000,78856,10000900000,0.416454,-0.000975563,0.330851,0.425212
3,0.00000024,10,170,0.00000012,0.00000037,0.46,94,1.00E-012,1.25E-014,6.62E-014,43.2425,0.000811491,12764000,178995,60354200000,0.456906,-0.000209124,0.371639,0.474519
43,0.00000082,50,65,0.00000053,0.0000001,0.48,87,1.00E-012,2.22E-013,4.93E-014,39.0153,0.000782382,27347100,114116,2133150000,0.471992,-0.000214165,0.386269,0.468396
39,0.00000006,185,110,0.00000038,0.00000024,0.42,27,1.00E-012,7.22E-013,7.05E-014,21.0205,0.00406454,428969000,2767.04,6657130000,0.416725,-0.0018274,0.331069,0.470788
64,0.00000062,35,195,0.00000043,0.00000026,0.44,66,1.00E-012,1.24E-013,9.72E-014,43.9988,0.000679918,6797150,233069,5539070000,0.430851,-0.000217712,0.345167,0.511136
56,0.00000076,100,130,0.00000036,0.00000012,0.6,63,1.00E-012,3.3E-013,8.73E-014,42.1312,0.00232091,31969900,55068.5,5108910000,0.589814,-0.000588539,0.504161,0.341607
48,0.0000007,30,15,0.00000058,0.00000027,0.48,84,1.00E-012,1.58E-013,3.21E-014,44.2016,0.000423142,12642300,383350,1496620000,0.471882,-0.000139024,0.386145,0.421469
53,0.00000048,25,40,0.00000044,0.00000037,0.6,88,1.00E-012,9.59E-014,4.33E-014,42.7022,0.000471297,12211200,289611,5044320000,0.592944,-0.000173888,0.507252,0.318418
76,0.0000008,95,125,0.00000047,0.00000045,0.52,88,1.00E-012,4.84E-013,9.08E-014,48.5963,0.00167041,10387200,161063,4419420000,0.50768,-0.000443515,0.421977,0.392886
89,0.00000076,175,80,0.0000005,0.00000014,0.56,62,1.00E-012,7.56E-013,9.01E-014,44.4941,0.00287363,29491400,58381.6,2393870000,0.546187,-0.000737445,0.460474,0.364865
67,0.00000014,130,60,0.00000054,0.00000007,0.42,61,1.00E-012,5.7E-013,6.63E-014,29.8894,0.00202943,139769000,15385,2598300000,0.415451,-0.000791349,0.329725,0.517699
67,0.00000058,40,85,0.00000059,0.00000028,0.58,87,1.00E-012,1.97E-013,6.76E-014,43.2339,0.000555861,8784700,261054,2493960000,0.570949,-0.000195316,0.485209,0.361009
23,0.0000004,70,35,0.00000058,0.00000037,0.5,62,1.00E-012,4.12E-013,3.51E-014,47.7655,0.000986402,17449500,247868,1953130000,0.495501,-0.000265369,0.409764,0.38305
35,0.00000038,85,25,0.00000012,0.0000004,0.44,22,1.00E-012,2.38E-013,3.83E-014,43.531,0.00620493,151019000,24199.9,59206300000,0.432424,-0.00164275,0.347205,0.219767
68,0.00000062,45,65,0.00000055,0.00000053,0.52,12,1.00E-012,2.25E-013,6.03E-014,45.3837,0.000671486,8993130,276788,3315380000,0.510576,-0.00021889,0.424847,0.392977
77,0.00000056,200,30,0.0000005,0.00000013,0.5,9,1.00E-012,8.72E-013,6.96E-014,44.7183,0.00327231,42143700,52609.2,2512700000,0.490168,-0.000843031,0.404455,0.381059
74,0.00000008,190,45,0.00000026,0.00000033,0.52,72,1.00E-012,7.24E-013,7.19E-014,31.0607,0.00619761,282070000,5765.13,13410100000,0.51606,-0.00229733,0.430493,0.255366
62,0.00000014,180,140,0.00000025,0.0000004,0.44,95,1.00E-012,7.27E-013,1E-013,44.1765,0.00618481,53962800,26151.6,14885300000,0.435542,-0.00175213,0.350003,0.413018
26,0.00000078,145,135,0.00000045,0.0000005,0.5,96,1.00E-012,7.98E-013,8.26E-014,50.4394,0.00266454,14380500,124839,4916380000,0.493562,-0.000643209,0.407868,0.386549
19,0.00000056,110,110,0.00000017,0.00000047,0.42,10,1.00E-012,4.89E-013,6.52E-014,47.8936,0.00579816,49994900,42794.9,31437500000,0.414473,-0.00140494,0.329102,0.408746
5,0.00000034,155,105,0.00000027,0.00000029,0.48,50,1.00E-012,5.51E-013,6.5E-014,49.0658,0.00490414,40134300,57906.3,12150400000,0.476154,-0.00116573,0.390583,0.389762
31,0.00000048,110,195,0.00000059,0.00000039,0.44,94,1.00E-012,5.98E-013,9.88E-014,48.4171,0.00152862,8960980,172408,2699860000,0.434635,-0.000394721,0.348895,0.486203
50,0.00000074,40,130,0.00000045,0.0000003,0.6,67,1.00E-012,1.54E-013,7.73E-014,45.7225,0.000737896,7643190,261897,5120450000,0.591127,-0.000212083,0.505431,0.341944
49,0.00000076,195,15,0.00000049,0.0000002,0.44,60,1.00E-012,9.21E-013,5.34E-014,48.5548,0.00324179,34750100,82595.3,2269230000,0.430416,-0.000796642,0.344707,0.353423
14,0.00000068,65,70,0.00000006,0.00000026,0.6,16,1.00E-012,1.2E-013,3.79E-014,31.2614,0.0133307,931586000,2742.95,235714000000,0.451723,-0.00385407,0.364663,0.297849
16,0.0000001,15,100,0.0000003,0.0000002,0.46,92,1.00E-012,3.82E-014,4.45E-014,28.5667,0.000427919,47839000,62657.3,11147600000,0.456721,-0.000226731,0.371123,0.486054
49,0.0000008,135,50,0.00000014,0.00000038,0.6,16,1.00E-012,4.53E-013,5.87E-014,44.3993,0.00874152,124642000,18983.6,49258600000,0.580589,-0.00216874,0.495107,0.141129
39,0.00000028,50,70,0.00000046,0.00000045,0.54,8,1.00E-012,2.28E-013,5.14E-014,44.2694,0.000899274,15875800,181793,4724690000,0.535251,-0.000293176,0.449552,0.366689
81,0.0000007,190,25,0.00000008,0.00000016,0.44,89,1.00E-012,3E-013,6.82E-014,34.9534,0.0181911,711061000,3074.77,108449000000,0.31517,-0.00597617,0.230622,0.296117
83,0.00000036,90,115,0.00000045,0.00000038,0.44,76,1.00E-012,4.29E-013,8.67E-014,45.4536,0.00165703,15367000,113070,4460400000,0.432282,-0.000518148,0.346589,0.471874
71,0.00000086,150,90,0.00000052,0.00000051,0.52,20,1.00E-012,9.2E-013,8.5E-014,49.942,0.00236641,13388900,132743,3384290000,0.507373,-0.000598674,0.421653,0.357224
58,0.00000084,165,5,0.00000011,0.00000034,0.56,66,1.00E-012,2.16E-013,5.33E-014,-6.02064,0.00276846,7569940000,180.605,45453700000,0.0302486,-0.00117755,-0.0539391,0.515004
81,0.0000008,180,170,0.0000003,0.00000025,0.48,63,1.00E-012,6.11E-013,1.19E-013,48.2404,0.00509391,25552000,50695.7,9264800000,0.46701,-0.00125245,0.381411,0.42702
25,0.00000052,110,50,0.00000049,0.00000035,0.46,24,1.00E-012,5.77E-013,4.7E-014,49.304,0.00184659,20457100,158063,2875100000,0.454862,-0.000460535,0.369152,0.413068
31,0.0000005,155,75,0.00000044,0.00000041,0.6,46,1.00E-012,8.06E-013,6.39E-014,49.3977,0.00290911,23030600,101421,4592930000,0.594073,-0.000716856,0.508381,0.261412
53,0.00000078,180,140,0.00000042,0.00000054,0.58,70,1.00E-012,1.02E-012,1E-013,50.204,0.00355223,16286400,91137.6,5882550000,0.569732,-0.000869239,0.484049,0.293391
75,0.00000024,75,20,0.00000024,0.00000035,0.42,68,1.00E-012,3.3E-013,4.99E-014,44.6148,0.00266837,47054300,63752.3,14295400000,0.413866,-0.000816727,0.328346,0.353872
73,0.0000001,50,150,0.00000023,0.00000024,0.54,18,1.00E-012,1.29E-013,8.97E-014,28.617,0.00189683,102443000,14217.4,18651300000,0.535835,-0.00100785,0.450295,0.385836
26,0.00000072,85,110,0.00000025,0.00000009,0.48,42,1.00E-012,2.11E-013,6.3E-014,38.1082,0.00294796,88517600,27282.9,10102000000,0.474942,-0.00072024,0.389394,0.455843
24,0.00000018,55,120,0.00000058,0.00000034,0.5,76,1.00E-012,2.75E-013,6.27E-014,41.4844,0.000778453,15511100,152401,2845930000,0.496283,-0.000267302,0.410547,0.431921
54,0.0000005,90,105,0.00000033,0.00000057,0.52,26,1.00E-012,4.72E-013,7.52E-014,48.8506,0.00229559,16243500,120680,9535150000,0.512715,-0.000599882,0.427087,0.355259
16,0.00000038,200,25,0.00000007,0.00000014,0.6,92,1.00E-012,2.77E-013,4.62E-014,31.0723,0.021102,1843270000,1695.47,136329000000,0.250587,-0.00747641,0.166672,0.353267
45,0.00000012,50,60,0.00000054,0.00000059,0.58,11,1.00E-012,2.61E-013,4.7E-014,30.219,0.000759738,54461600,42686,3780250000,0.576083,-0.000442039,0.490357,0.31579
73,0.00000036,170,75,0.00000059,0.00000052,0.44,22,1.00E-012,1.12E-012,8.08E-014,47.8973,0.00234945,17457700,105657,2311890000,0.43279,-0.00066309,0.347051,0.420522
27,0.00000074,10,190,0.00000055,0.0000001,0.44,44,1.00E-012,4.21E-014,7.62E-014,35.349,0.000154752,5262400,378281,3572450000,0.433998,-0.0000592,0.348269,0.519787
61,0.00000022,190,35,0.0000002,0.00000021,0.58,35,1.00E-012,5.4E-013,6.48E-014,45.0935,0.00824232,106618000,21808.4,18870700000,0.574371,-0.00213217,0.488851,0.19302
25,0.00000016,145,160,0.00000023,0.0000001,0.56,82,1.00E-012,3.41E-013,9.11E-014,39.3352,0.00545496,98732500,16981.2,13146000000,0.556198,-0.00139853,0.470652,0.367068
34,0.00000056,130,95,0.00000052,0.00000048,0.58,12,1.00E-012,7.66E-013,6.97E-014,49.5336,0.00205243,14626700,146020,3544510000,0.573732,-0.000514835,0.488012,0.304207
34,0.0000006,140,20,0.00000049,0.00000006,0.48,45,1.00E-012,5.67E-013,4.19E-014,30.1191,0.00232999,238176000,13759.5,3584970000,0.47449,-0.000588802,0.388781,0.438877
3,0.00000048,50,85,0.00000046,0.0000005,0.44,98,1.00E-012,2.21E-013,4.2E-014,49.3337,0.000899494,10986500,325601,4800240000,0.436678,-0.000217391,0.35098,0.468064
83,0.00000046,80,120,0.00000034,0.00000006,0.52,81,1.00E-012,2.4E-013,8.67E-014,27.9063,0.00203365,137554000,12219.1,5107820000,0.512154,-0.000581087,0.426519,0.432289
21,0.00000032,45,60,0.0000002,0.0000005,0.48,67,1.00E-012,1.81E-013,4.1E-014,47.5236,0.00198139,29663300,120007,23832900000,0.475816,-0.000510243,0.39034,0.375771
91,0.00000032,30,105,0.00000017,0.00000054,0.52,98,1.00E-012,5.85E-014,8.18E-014,43.0567,0.00159587,19872900,89091.8,33506700000,0.512508,-0.000543358,0.427064,0.374751
60,0.00000076,165,180,0.0000005,0.0000002,0.42,35,1.00E-012,7.3E-013,1.09E-013,46.9679,0.00272749,17401200,81777.4,2587420000,0.409889,-0.00068122,0.324176,0.512608
10,0.00000082,40,160,0.0000002,0.00000029,0.44,89,1.00E-012,8.81E-014,6.88E-014,47.0458,0.00177362,17562100,126891,23131500000,0.435925,-0.000430842,0.350469,0.483783
60,0.0000002,30,40,0.00000022,0.00000014,0.42,9,1.00E-012,7.42E-014,4.42E-014,38.0091,0.00119564,52095500,66505,14183600000,0.414924,-0.000467082,0.329438,0.500777
61,0.00000074,45,145,0.00000037,0.00000018,0.42,75,1.00E-012,1.5E-013,8.09E-014,44.2544,0.00102553,12084600,159139,6459810000,0.409799,-0.00028728,0.32415,0.528403
15,0.00000008,15,170,0.00000014,0.00000039,0.58,78,1.00E-012,2.12E-014,6.72E-014,28.836,0.00100928,62388300,27402.4,49987600000,0.576751,-0.000414886,0.491274,0.349627
41,0.00000052,20,195,0.00000013,0.00000047,0.46,38,1.00E-012,2.77E-014,8.97E-014,44.1484,0.00146517,14811500,110036,51977000000,0.453731,-0.000400871,0.368442,0.462137
24,0.00000084,140,130,0.00000057,0.00000027,0.42,76,1.00E-012,7.19E-013,7.64E-014,48.7652,0.00201551,14709000,136105,2085780000,0.413845,-0.000488244,0.328111,0.499537
27,0.00000058,20,140,0.00000034,0.00000041,0.48,37,1.00E-012,5.67E-014,6.62E-014,45.3336,0.000497323,6161750,371569,9164970000,0.474597,-0.00014554,0.388965,0.460654
89,0.00000008,50,50,0.00000021,0.00000018,0.56,84,1.00E-012,1.35E-013,6.08E-014,20.6525,0.00208893,375118000,5160.62,19790900000,0.555852,-0.00149599,0.470329,0.33957
14,0.00000036,95,100,0.00000023,0.0000005,0.46,94,1.00E-012,4.59E-013,5.91E-014,49.1687,0.00357791,30403700,80317,18479300000,0.455933,-0.000869904,0.370417,0.390805
16,0.0000005,185,100,0.00000013,0.00000014,0.54,70,1.00E-012,3.51E-013,7.09E-014,42.8881,0.0133841,202474000,10418.8,45557100000,0.530949,-0.00327736,0.445538,0.321854
90,0.00000034,20,145,0.00000023,0.00000034,0.54,88,1.00E-012,4.16E-014,9.38E-014,40.1229,0.000760245,12153600,133412,19367900000,0.532299,-0.000330785,0.44676,0.399641
64,0.00000026,75,120,0.00000045,0.00000059,0.54,9,1.00E-012,3.74E-013,8.18E-014,43.8936,0.00137978,15415100,113468,5314310000,0.534383,-0.000467405,0.448688,0.36121
42,0.00000018,120,190,0.00000014,0.00000027,0.56,34,1.00E-012,3.19E-013,1.09E-013,44.4447,0.00800396,65873300,20841.6,47890600000,0.555554,-0.00207186,0.470105,0.318757
3,0.00000006,55,85,0.00000014,0.00000021,0.5,33,1.00E-012,1.33E-013,4.37E-014,37.7747,0.00366832,152841000,21099.4,44992900000,0.496993,-0.000953859,0.411619,0.389205
19,0.0000006,100,110,0.00000017,0.00000014,0.52,62,1.00E-012,2.18E-013,6.45E-014,43.6654,0.00530848,82208200,28727.7,27564100000,0.514415,-0.00128915,0.42897,0.386504
80,0.0000002,10,155,0.00000045,0.00000037,0.5,49,1.00E-012,3.54E-014,8.47E-014,24.6894,0.000185304,16122400,92595,5581140000,0.494529,-0.00028764,0.408835,0.453738
15,0.00000052,190,120,0.00000038,0.00000047,0.54,58,1.00E-012,9.73E-013,7.91E-014,50.4611,0.00416466,23279200,80071,6799750000,0.535082,-0.000993526,0.449421,0.318254
55,0.00000068,80,190,0.0000006,0.00000058,0.58,32,1.00E-012,4.35E-013,1.07E-013,47.875,0.0010914,6158930,226865,3002990000,0.571093,-0.000300983,0.485351,0.347072
60,0.00000062,180,190,0.00000027,0.00000037,0.6,87,1.00E-012,6.93E-013,1.22E-013,48.8489,0.0057024,25379700,48572.4,13953100000,0.590114,-0.00139607,0.504524,0.284955
79,0.00000026,110,190,0.00000017,0.00000057,0.6,31,1.00E-012,5.3E-013,1.2E-013,46.0174,0.00583265,33639800,34277,35319300000,0.593444,-0.00156708,0.50794,0.253809
55,0.0000005,125,20,0.00000029,0.00000058,0.52,7,1.00E-012,5.51E-013,4.92E-014,46.9836,0.00341187,45091400,65492.2,11771300000,0.511572,-0.000901278,0.425976,0.142578
4,0.00000078,130,45,0.00000041,0.00000047,0.48,41,1.00E-012,7.3E-013,4.01E-014,50.7404,0.00262116,28297200,131380,5328250000,0.474957,-0.000620124,0.389282,0.341904
25,0.0000009,155,5,0.00000034,0.00000044,0.48,71,1.00E-012,5.02E-013,3.57E-014,44.153,0.00200367,54420000,80504.9,8615000000,0.411227,-0.000672916,0.325599,0.149688
96,0.00000046,65,70,0.00000047,0.00000022,0.58,7,1.00E-012,2.84E-013,7.49E-014,43.4771,0.00114273,15803100,130590,2916780000,0.570104,-0.000383951,0.484401,0.34797
30,0.00000088,50,60,0.00000008,0.00000031,0.48,36,1.00E-012,1.49E-013,4.32E-014,38.4856,0.00672749,236768000,12486.1,126709000000,0.463037,-0.00175135,0.37757,0.328932
76,0.00000014,170,30,0.00000037,0.00000053,0.54,81,1.00E-012,9.41E-013,6.5E-014,40.7245,0.00376568,70590500,28865.6,6836800000,0.535254,-0.00124834,0.449599,0.186518
50,0.00000042,145,130,0.00000032,0.00000053,0.42,34,1.00E-012,7.56E-013,8.82E-014,49.3584,0.00381631,21361500,76962,9548250000,0.413377,-0.000963418,0.327766,0.442225
82,0.00000052,30,180,0.00000032,0.00000032,0.42,53,1.00E-012,8.29E-014,9.9E-014,43.386,0.000796489,8392850,185405,9758170000,0.409995,-0.000275477,0.324384,0.525897
78,0.00000086,160,60,0.00000053,0.0000003,0.46,54,1.00E-012,8.28E-013,7.58E-014,49.0376,0.00247481,17779500,114377,1919620000,0.446609,-0.000628244,0.360887,0.424359
92,0.00000044,85,150,0.00000046,0.00000012,0.42,53,1.00E-012,3.38E-013,9.86E-014,40.4517,0.00154607,22857000,68132.7,2899890000,0.410519,-0.000477876,0.324822,0.528945
40,0.00000074,90,95,0.00000028,0.00000021,0.46,17,1.00E-012,2.85E-013,6.53E-014,47.1342,0.00274626,28633200,82788.3,10097400000,0.45247,-0.000677998,0.366893,0.449988
75,0.00000078,25,5,0.0000001,0.00000018,0.6,91,1.00E-012,7.16E-014,3.85E-014,38.7895,0.00238781,109539000,36431.4,83435000000,0.583355,-0.000658817,0.497697,0.110835
72,0.00000032,125,185,0.00000013,0.00000018,0.6,50,1.00E-012,2.61E-013,1.17E-013,43.1643,0.00912198,81376900,15780.7,53452900000,0.59254,-0.0023365,0.507032,0.295548
49,0.00000086,185,35,0.00000032,0.00000014,0.44,63,1.00E-012,5.97E-013,5.94E-014,46.0033,0.00485265,63225200,41132.7,4848460000,0.429753,-0.00117451,0.34414,0.422448
66,0.00000036,165,80,0.00000037,0.0000003,0.46,76,1.00E-012,6.94E-013,7.99E-014,48.0511,0.00372194,28204100,67886.7,5386860000,0.453252,-0.000976104,0.367601,0.411113
50,0.00000014,130,180,0.00000007,0.00000022,0.52,11,1.00E-012,2.16E-013,1.03E-013,35.084,0.0216515,470713000,2622.49,175902000000,0.514492,-0.00596132,0.428092,0.302924
78,0.00000086,140,70,0.00000059,0.00000007,0.48,18,1.00E-012,6.63E-013,7.5E-014,32.788,0.00196896,88095800,22139.3,2177640000,0.468739,-0.000512093,0.383,0.467344
60,0.0000006,10,145,0.00000031,0.00000019,0.5,28,1.00E-012,2.57E-014,7.81E-014,39.0987,0.000276055,5993860,326542,10769100000,0.491586,-0.000122243,0.405976,0.457971
34,0.00000036,60,105,0.00000015,0.00000018,0.5,71,1.00E-012,1.34E-013,6.3E-014,44.0976,0.00369294,55778500,43401.8,37763800000,0.49498,-0.000942276,0.409589,0.406196
50,0.00000088,35,90,0.00000021,0.00000006,0.6,82,1.00E-012,7.42E-014,5.97E-014,28.1307,0.00144586,140966000,17636.4,17640200000,0.590189,-0.000384119,0.504652,0.354879
96,0.00000022,65,145,0.00000036,0.00000045,0.52,63,1.00E-012,2.5E-013,1.01E-013,40.3815,0.0015158,20533400,68933.7,8045700000,0.513739,-0.000616009,0.428091,0.394876
15,0.0000004,20,115,0.00000058,0.00000017,0.42,80,1.00E-012,8.99E-014,4.98E-014,41.2863,0.000285625,7596110,405994,2894910000,0.415911,-0.0000912,0.330175,0.532804
19,0.00000044,140,155,0.00000032,0.00000015,0.5,74,1.00E-012,4.37E-013,8.47E-014,45.1117,0.00370154,37336900,48663.4,6895520000,0.495648,-0.000896256,0.410029,0.423913
60,0.00000034,35,185,0.00000034,0.00000048,0.46,29,1.00E-012,1.03E-013,9.52E-014,43.3237,0.000869162,9192890,168688,9084810000,0.453839,-0.000305831,0.368209,0.47339
22,0.0000006,170,75,0.00000039,0.00000058,0.6,24,1.00E-012,1.03E-012,6.29E-014,49.9692,0.00361221,26520700,87234.1,6755430000,0.593809,-0.000869238,0.50814,0.220381
34,0.00000082,155,125,0.00000041,0.0000003,0.48,93,1.00E-012,6.71E-013,8.36E-014,49.3248,0.00314416,19777500,93054.1,4851540000,0.472564,-0.000760186,0.386889,0.420607
43,0.00000034,40,55,0.00000034,0.00000044,0.42,40,1.00E-012,1.48E-013,4.51E-014,45.2466,0.000989562,18018100,184879,8377760000,0.414476,-0.000306189,0.328848,0.475461
41,0.00000026,40,170,0.00000047,0.00000014,0.44,14,1.00E-012,1.56E-013,8.07E-014,39.2031,0.000711589,14681700,128212,4105820000,0.43528,-0.000260511,0.349579,0.511279
91,0.0000007,165,60,0.00000034,0.0000004,0.56,22,1.00E-012,7.72E-013,8.22E-014,49.1219,0.00405667,26201700,70457.1,7711250000,0.546319,-0.00102365,0.460681,0.272207
51,0.00000046,75,20,0.00000005,0.00000006,0.48,98,1.00E-012,9.07E-014,4.01E-014,22.9942,0.0210904,5001830000,669.305,281929000000,0.425957,-0.00736443,0.334895,0.343639
57,0.00000056,25,200,0.00000047,0.00000055,0.46,41,1.00E-012,9.34E-014,9.6E-014,43.106,0.00044134,4815040,323985,4988670000,0.452119,-0.000161584,0.366418,0.485724
29,0.0000003,200,35,0.00000009,0.00000054,0.54,12,1.00E-012,2.39E-013,5.18E-014,34.7987,0.0120554,650864000,4557.75,113171000000,0.373968,-0.00414791,0.289049,0.184806
56,0.0000009,170,130,0.00000052,0.00000027,0.52,80,1.00E-012,8.22E-013,9.44E-014,48.7837,0.00268863,15934100,102248,2498250000,0.509106,-0.000663166,0.423386,0.395422
78,0.00000012,20,35,0.00000057,0.00000041,0.52,16,1.00E-012,9.14E-014,4.65E-014,17.7882,0.0002879,84172100,26925.6,3134170000,0.51553,-0.000523945,0.429795,0.402776
72,0.00000008,65,125,0.00000052,0.00000047,0.52,26,1.00E-012,3.17E-013,6.64E-014,16.6706,0.0010293,149510000,6622,4450830000,0.516111,-0.0010519,0.430391,0.398287
72,0.00000074,120,50,0.00000056,0.00000011,0.6,55,1.00E-012,5.59E-013,6.48E-014,41.2973,0.00174157,35469500,66669.3,2121160000,0.588172,-0.000463661,0.50244,0.331961
84,0.00000032,40,180,0.00000007,0.00000058,0.42,61,1.00E-012,1.3E-013,9.15E-014,35.6267,0.00659715,120438000,9161.72,161296000000,0.411904,-0.00189405,0.326478,0.41468
96,0.0000008,20,110,0.00000018,0.00000057,0.46,6,1.00E-012,3.55E-014,8.1E-014,45.0206,0.00099708,10266600,178772,29285900000,0.445299,-0.000304286,0.359881,0.45937
9,0.00000076,15,105,0.00000039,0.00000009,0.58,95,1.00E-012,4.72E-014,4.67E-014,36.3574,0.000323783,16002800,203057,6595780000,0.576002,-0.0000865,0.490334,0.374918
66,0.00000044,165,200,0.00000036,0.00000008,0.44,45,1.00E-012,5.23E-013,1.16E-013,35.5163,0.00391975,84543500,15224.9,4575190000,0.433521,-0.00100261,0.347877,0.50452
81,0.00000032,145,40,0.00000049,0.00000028,0.44,32,1.00E-012,7.14E-013,6.77E-014,46.2315,0.00243057,26811100,84307.7,2125210000,0.432852,-0.000712735,0.347144,0.420641
27,0.00000064,55,20,0.00000045,0.0000001,0.5,50,1.00E-012,2.18E-013,2.89E-014,40.2607,0.00100799,51707500,102230,3006520000,0.494303,-0.000263033,0.408609,0.419497
44,0.0000005,180,190,0.00000043,0.00000025,0.44,78,1.00E-012,7.45E-013,1.11E-013,48.155,0.00347886,18917000,73504.5,4134080000,0.433587,-0.000863459,0.347903,0.477367
21,0.00000034,190,175,0.00000047,0.00000051,0.6,78,1.00E-012,1.07E-012,1.02E-013,49.8458,0.00333509,15488800,93149.5,4682140000,0.595538,-0.000816238,0.509835,0.285241
59,0.0000003,10,20,0.00000023,0.0000001,0.56,7,1.00E-012,2.15E-014,3.56E-014,33.8007,0.000377783,33627600,129656,13380600000,0.554217,-0.000204817,0.468671,0.380025
35,0.00000082,85,185,0.00000043,0.0000003,0.46,62,1.00E-012,3.5E-013,9.26E-014,48.2218,0.00164523,10624400,156627,5142970000,0.452718,-0.000410534,0.367034,0.471641
24,0.00000068,55,195,0.0000006,0.00000042,0.42,78,1.00E-012,2.71E-013,8.67E-014,47.5076,0.000752321,5628450,315485,2869690000,0.4143,-0.000197898,0.328559,0.519309
12,0.00000068,55,160,0.00000005,0.00000026,0.56,66,1.00E-012,8.63E-014,5.17E-014,25.6155,0.01631,1211650000,1170.37,342646000000,0.399884,-0.0053931,0.309696,0.398799
29,0.00000084,5,120,0.00000009,0.00000042,0.58,85,1.00E-012,5.15E-015,6.03E-014,39.5285,0.000596299,15258300,158841,113002000000,0.572952,-0.000172007,0.487155,0.354644
47,0.00000034,130,195,0.00000058,0.00000055,0.5,57,1.00E-012,7.79E-013,1.09E-013,47.8216,0.00183577,10161600,134049,3027340000,0.494507,-0.000508256,0.40877,0.410862
60,0.00000052,115,140,0.00000006,0.00000011,0.48,42,1.00E-012,1.34E-013,9.09E-014,30.6292,0.0248023,1096570000,1370.79,216298000000,0.457296,-0.00712359,0.370147,0.388696
2,0.0000005,40,170,0.0000002,0.00000024,0.44,24,1.00E-012,8.67E-014,6.93E-014,46.4812,0.00177562,18732000,118771,22992000000,0.437383,-0.000427273,0.351926,0.488439
