l_cs,v_swing,vbias_SW_cas,w_cs,w_sw,SFDR(-HD3),pwr,i_fullscale
6E-07,0.2,2,2.5E-07,6E-07,47.64,0.01002,0.01967
6E-07,0.2,2,2.5E-07,7E-07,47.05,0.01003,0.01966
6E-07,0.2,2,5E-07,4E-07,57.13,0.01855,0.02662
6E-07,0.2,2,5E-07,5E-07,55.82,0.01856,0.02766
6E-07,0.2,2,5E-07,6E-07,54.75,0.01856,0.02829
6E-07,0.2,2,5E-07,7E-07,53.87,0.01857,0.02857
6E-07,0.2,2,7.5E-07,4E-07,64.6,0.02725,0.0321
6E-07,0.2,2,7.5E-07,5E-07,62.61,0.02726,0.03373
6E-07,0.2,2,7.5E-07,6E-07,60.73,0.02728,0.03476
6E-07,0.2,2,7.5E-07,7E-07,58.88,0.02729,0.03532
6E-07,0.2,2,1E-06,4E-07,61.56,0.03589,0.03611
6E-07,0.2,2,1E-06,5E-07,69.73,0.03593,0.03814
6E-07,0.2,2,1E-06,6E-07,67.76,0.03595,0.03951
6E-07,0.2,2,1E-06,7E-07,66.35,0.03597,0.04036
6E-07,0.2,2,1.25E-06,4E-07,56.73,0.04391,0.03926
6E-07,0.2,2,1.25E-06,5E-07,59.79,0.04398,0.04162
6E-07,0.2,2,1.25E-06,6E-07,57.96,0.04401,0.04329
6E-07,0.2,2,1.25E-06,7E-07,58.04,0.04405,0.04442
6E-07,0.2,2,1.5E-06,4E-07,57.19,0.05157,0.04174
6E-07,0.2,2,1.5E-06,5E-07,57.21,0.05166,0.04441
6E-07,0.2,2,1.5E-06,6E-07,57.08,0.05172,0.04632
6E-07,0.2,2,1.5E-06,7E-07,59.53,0.05178,0.04761
6E-07,0.2,2,1.75E-06,4E-07,58.09,0.0588,0.04372
6E-07,0.2,2,1.75E-06,5E-07,58.54,0.05894,0.04666
6E-07,0.2,2,1.75E-06,6E-07,60.25,0.05903,0.04876
6E-07,0.2,2,1.75E-06,7E-07,60.17,0.05912,0.05021
6E-07,0.2,2,2E-06,4E-07,60.05,0.06555,0.0453
6E-07,0.2,2,2E-06,5E-07,56.89,0.06576,0.04849
6E-07,0.2,2,2E-06,6E-07,63.01,0.06589,0.05077
6E-07,0.2,2,2E-06,7E-07,62.45,0.06601,0.05237
7E-07,0.2,2,2.5E-07,4E-07,48.79,0.008968,0.01952
7E-07,0.2,2,2.5E-07,5E-07,47.31,0.008967,0.02005
7E-07,0.2,2,2.5E-07,6E-07,46.94,0.008969,0.02029
7E-07,0.2,2,2.5E-07,7E-07,46.4,0.008972,0.0203
7E-07,0.2,2,5E-07,4E-07,55.81,0.01666,0.02689
7E-07,0.2,2,5E-07,5E-07,54.58,0.01667,0.02811
7E-07,0.2,2,5E-07,6E-07,53.64,0.01668,0.02885
7E-07,0.2,2,5E-07,7E-07,52.74,0.01668,0.02919
7E-07,0.2,2,7.5E-07,4E-07,54.8,0.02456,0.03179
7E-07,0.2,2,7.5E-07,5E-07,60.25,0.02457,0.03351
7E-07,0.2,2,7.5E-07,6E-07,58.75,0.02458,0.03466
7E-07,0.2,2,7.5E-07,7E-07,57.49,0.02459,0.03534
7E-07,0.2,2,1E-06,4E-07,70.34,0.03245,0.03552
7E-07,0.2,2,1E-06,5E-07,67.83,0.03248,0.03758
7E-07,0.2,2,1E-06,6E-07,65.72,0.0325,0.03904
7E-07,0.2,2,1E-06,7E-07,64.17,0.03251,0.04002
7E-07,0.2,2,1.25E-06,4E-07,56.9,0.03979,0.03844
7E-07,0.2,2,1.25E-06,5E-07,61.04,0.03983,0.04081
7E-07,0.2,2,1.25E-06,6E-07,64.96,0.03986,0.04251
7E-07,0.2,2,1.25E-06,7E-07,65.07,0.03989,0.04366
7E-07,0.2,2,1.5E-06,4E-07,56.85,0.04685,0.04079
7E-07,0.2,2,1.5E-06,5E-07,57.72,0.04692,0.04341
7E-07,0.2,2,1.5E-06,6E-07,58.4,0.04697,0.04529
7E-07,0.2,2,1.5E-06,7E-07,58.42,0.04701,0.04658
7E-07,0.2,2,1.75E-06,4E-07,57.4,0.0536,0.04278
7E-07,0.2,2,1.75E-06,5E-07,57.56,0.05371,0.0456
7E-07,0.2,2,1.75E-06,6E-07,58.39,0.05378,0.04765
7E-07,0.2,2,1.75E-06,7E-07,59.58,0.05384,0.04907
7E-07,0.2,2,2E-06,4E-07,58.53,0.05999,0.04481
7E-07,0.2,2,2E-06,5E-07,58.87,0.06014,0.04789
7E-07,0.2,2,2E-06,6E-07,61.21,0.06024,0.05008
7E-07,0.2,2,2E-06,7E-07,60.71,0.06033,0.05158
8E-07,0.2,2,2.5E-07,4E-07,48.31,0.008121,0.02002
8E-07,0.2,2,2.5E-07,5E-07,46.71,0.008123,0.02066
8E-07,0.2,2,2.5E-07,6E-07,46.1,0.008124,0.02096
8E-07,0.2,2,2.5E-07,7E-07,45.59,0.008127,0.02099
8E-07,0.2,2,5E-07,4E-07,54.7,0.01514,0.02708
8E-07,0.2,2,5E-07,5E-07,53.52,0.01514,0.02845
8E-07,0.2,2,5E-07,6E-07,52.62,0.01515,0.0293
8E-07,0.2,2,5E-07,7E-07,51.77,0.01515,0.02972
8E-07,0.2,2,7.5E-07,4E-07,53.91,0.02238,0.03154
8E-07,0.2,2,7.5E-07,5E-07,51.97,0.02238,0.03336
8E-07,0.2,2,7.5E-07,6E-07,51.27,0.02239,0.03458
8E-07,0.2,2,7.5E-07,7E-07,50.58,0.0224,0.03534
8E-07,0.2,2,1E-06,4E-07,67.57,0.02963,0.035
8E-07,0.2,2,1E-06,5E-07,65.19,0.02965,0.03713
8E-07,0.2,2,1E-06,6E-07,63.19,0.02966,0.03865
8E-07,0.2,2,1E-06,7E-07,61.76,0.02967,0.03966
8E-07,0.2,2,1.25E-06,4E-07,59.08,0.03639,0.03769
8E-07,0.2,2,1.25E-06,5E-07,67.03,0.03642,0.04007
8E-07,0.2,2,1.25E-06,6E-07,68.65,0.03644,0.04178
8E-07,0.2,2,1.25E-06,7E-07,66.93,0.03646,0.04295
8E-07,0.2,2,1.5E-06,4E-07,56.53,0.04293,0.03994
8E-07,0.2,2,1.5E-06,5E-07,59.41,0.04299,0.04251
8E-07,0.2,2,1.5E-06,6E-07,58.62,0.04303,0.04438
8E-07,0.2,2,1.5E-06,7E-07,61.95,0.04306,0.04566
8E-07,0.2,2,1.75E-06,4E-07,57.05,0.04924,0.04256
8E-07,0.2,2,1.75E-06,5E-07,57.02,0.04932,0.04532
8E-07,0.2,2,1.75E-06,6E-07,58.13,0.04938,0.04725
8E-07,0.2,2,1.75E-06,7E-07,61.33,0.04942,0.04864
8E-07,0.2,2,2E-06,4E-07,57.33,0.05527,0.04486
8E-07,0.2,2,2E-06,5E-07,57.91,0.05538,0.04792
8E-07,0.2,2,2E-06,6E-07,59.41,0.05546,0.05006
8E-07,0.2,2,2E-06,7E-07,59.69,0.05553,0.05155
4E-07,0.3,2,2.5E-07,4E-07,47.27,0.01321,0.02212
4E-07,0.3,2,2.5E-07,5E-07,47.08,0.01322,0.02217
4E-07,0.3,2,2.5E-07,6E-07,47.85,0.01321,0.02209
4E-07,0.3,2,2.5E-07,7E-07,47.51,0.01322,0.02199
4E-07,0.3,2,5E-07,4E-07,53,0.02401,0.032
4E-07,0.3,2,5E-07,5E-07,52.16,0.02403,0.03223
4E-07,0.3,2,5E-07,6E-07,51.29,0.02404,0.03218
4E-07,0.3,2,5E-07,7E-07,50.68,0.02405,0.03205
4E-07,0.3,2,7.5E-07,4E-07,59,0.03491,0.04057
4E-07,0.3,2,7.5E-07,5E-07,56.42,0.03495,0.04114
4E-07,0.3,2,7.5E-07,6E-07,55.4,0.03498,0.04126
4E-07,0.3,2,7.5E-07,7E-07,54.33,0.035,0.04119
4E-07,0.3,2,1E-06,4E-07,57.14,0.04555,0.04743
4E-07,0.3,2,1E-06,5E-07,57.77,0.04562,0.04842
4E-07,0.3,2,1E-06,6E-07,57.46,0.04567,0.04879
4E-07,0.3,2,1E-06,7E-07,57.57,0.04572,0.04884
4E-07,0.3,2,1.25E-06,4E-07,59.04,0.05531,0.05302
4E-07,0.3,2,1.25E-06,5E-07,57.35,0.05544,0.05451
4E-07,0.3,2,1.25E-06,6E-07,66.88,0.05553,0.0552
4E-07,0.3,2,1.25E-06,7E-07,62.21,0.0556,0.05545
4E-07,0.3,2,1.5E-06,4E-07,56.71,0.06432,0.05762
4E-07,0.3,2,1.5E-06,5E-07,58.86,0.06454,0.0596
4E-07,0.3,2,1.5E-06,6E-07,55.95,0.06468,0.06061
4E-07,0.3,2,1.5E-06,7E-07,56.1,0.0648,0.06104
4E-07,0.3,2,1.75E-06,4E-07,59.17,0.07245,0.06116
4E-07,0.3,2,1.75E-06,5E-07,61.23,0.0728,0.0636
4E-07,0.3,2,1.75E-06,6E-07,58.74,0.07302,0.0649
4E-07,0.3,2,1.75E-06,7E-07,59.2,0.0732,0.06558
4E-07,0.3,2,2E-06,4E-07,59.89,0.07963,0.06394
4E-07,0.3,2,2E-06,5E-07,70.48,0.08013,0.06677
4E-07,0.3,2,2E-06,6E-07,59.13,0.08045,0.06845
4E-07,0.3,2,2E-06,7E-07,58.55,0.08072,0.06934
5E-07,0.3,2,2.5E-07,4E-07,50.21,0.01139,0.0226
5E-07,0.3,2,2.5E-07,5E-07,47.07,0.01138,0.02265
5E-07,0.3,2,2.5E-07,6E-07,45.7,0.01139,0.02258
5E-07,0.3,2,2.5E-07,7E-07,45.03,0.01139,0.02248
5E-07,0.3,2,5E-07,4E-07,52.12,0.02091,0.03251
5E-07,0.3,2,5E-07,5E-07,50.44,0.02092,0.03285
5E-07,0.3,2,5E-07,6E-07,49.11,0.02093,0.03285
5E-07,0.3,2,5E-07,7E-07,47.52,0.02094,0.03271
5E-07,0.3,2,7.5E-07,4E-07,57.42,0.0306,0.04057
5E-07,0.3,2,7.5E-07,5E-07,55.58,0.03063,0.04133
5E-07,0.3,2,7.5E-07,6E-07,54.82,0.03065,0.04154
5E-07,0.3,2,7.5E-07,7E-07,53.47,0.03066,0.04151
5E-07,0.3,2,1E-06,4E-07,54,0.04014,0.04676
5E-07,0.3,2,1E-06,5E-07,56.15,0.04019,0.04796
5E-07,0.3,2,1E-06,6E-07,55.78,0.04023,0.04844
5E-07,0.3,2,1E-06,7E-07,55.42,0.04026,0.04856
5E-07,0.3,2,1.25E-06,4E-07,57.07,0.04895,0.05189
5E-07,0.3,2,1.25E-06,5E-07,57.52,0.04903,0.05356
5E-07,0.3,2,1.25E-06,6E-07,61.13,0.04909,0.05438
5E-07,0.3,2,1.25E-06,7E-07,58.8,0.04914,0.05469
5E-07,0.3,2,1.5E-06,4E-07,57.49,0.05723,0.05608
5E-07,0.3,2,1.5E-06,5E-07,56.05,0.05737,0.05813
5E-07,0.3,2,1.5E-06,6E-07,56.2,0.05747,0.0592
5E-07,0.3,2,1.5E-06,7E-07,57.52,0.05755,0.05966
5E-07,0.3,2,1.75E-06,4E-07,56.58,0.0649,0.05946
5E-07,0.3,2,1.75E-06,5E-07,58.51,0.06514,0.06184
5E-07,0.3,2,1.75E-06,6E-07,55.84,0.06529,0.06321
5E-07,0.3,2,1.75E-06,7E-07,56.06,0.06541,0.06391
5E-07,0.3,2,2E-06,4E-07,58.87,0.07189,0.06219
5E-07,0.3,2,2E-06,5E-07,60.77,0.07224,0.06497
5E-07,0.3,2,2E-06,6E-07,57.52,0.07246,0.0666
5E-07,0.3,2,2E-06,7E-07,58.49,0.07264,0.06745
6E-07,0.3,2,2.5E-07,4E-07,46.05,0.01001,0.02328
6E-07,0.3,2,2.5E-07,5E-07,45.26,0.01002,0.02337
6E-07,0.3,2,2.5E-07,6E-07,44.67,0.01002,0.02332
6E-07,0.3,2,2.5E-07,7E-07,44.52,0.01003,0.02319
6E-07,0.3,2,5E-07,4E-07,50.97,0.01853,0.03316
6E-07,0.3,2,5E-07,5E-07,49.92,0.01854,0.03357
6E-07,0.3,2,5E-07,6E-07,48.22,0.01854,0.03363
6E-07,0.3,2,5E-07,7E-07,46.49,0.01855,0.03351
6E-07,0.3,2,7.5E-07,4E-07,55.18,0.02724,0.04056
6E-07,0.3,2,7.5E-07,5E-07,54.47,0.02726,0.04149
6E-07,0.3,2,7.5E-07,6E-07,53.72,0.02727,0.0418
6E-07,0.3,2,7.5E-07,7E-07,53.08,0.02729,0.04182
6E-07,0.3,2,1E-06,4E-07,57.19,0.03587,0.04632
6E-07,0.3,2,1E-06,5E-07,55.69,0.03591,0.04774
6E-07,0.3,2,1E-06,6E-07,54.82,0.03594,0.0484
6E-07,0.3,2,1E-06,7E-07,54.95,0.03596,0.04859
6E-07,0.3,2,1.25E-06,4E-07,57.53,0.04387,0.05092
6E-07,0.3,2,1.25E-06,5E-07,57.75,0.04393,0.05275
6E-07,0.3,2,1.25E-06,6E-07,57.42,0.04398,0.05368
6E-07,0.3,2,1.25E-06,7E-07,56.52,0.04402,0.05406
6E-07,0.3,2,1.5E-06,4E-07,58.63,0.0515,0.0547
6E-07,0.3,2,1.5E-06,5E-07,57.79,0.0516,0.05682
6E-07,0.3,2,1.5E-06,6E-07,65.88,0.05167,0.05795
6E-07,0.3,2,1.5E-06,7E-07,65.42,0.05172,0.05856
6E-07,0.3,2,1.75E-06,4E-07,56.53,0.05868,0.05787
6E-07,0.3,2,1.75E-06,5E-07,55.9,0.05885,0.06028
6E-07,0.3,2,1.75E-06,6E-07,55.73,0.05895,0.06171
6E-07,0.3,2,1.75E-06,7E-07,56.92,0.05904,0.06243
6E-07,0.3,2,2E-06,4E-07,56.44,0.06537,0.06071
6E-07,0.3,2,2E-06,5E-07,58.29,0.06562,0.06337
6E-07,0.3,2,2E-06,6E-07,55.68,0.06577,0.06495
6E-07,0.3,2,2E-06,7E-07,55.8,0.0659,0.06577
7E-07,0.3,2,2.5E-07,4E-07,45.09,0.00896,0.02409
7E-07,0.3,2,2.5E-07,5E-07,44.45,0.008965,0.02423
7E-07,0.3,2,2.5E-07,6E-07,44.76,0.008969,0.02417
7E-07,0.3,2,2.5E-07,7E-07,44.74,0.008971,0.02402
7E-07,0.3,2,5E-07,4E-07,50.19,0.01665,0.03389
7E-07,0.3,2,5E-07,5E-07,49.27,0.01665,0.03447
7E-07,0.3,2,5E-07,6E-07,47.88,0.01666,0.0346
7E-07,0.3,2,5E-07,7E-07,46.78,0.01667,0.03451
7E-07,0.3,2,7.5E-07,4E-07,53.89,0.02455,0.04064
7E-07,0.3,2,7.5E-07,5E-07,52.44,0.02457,0.04175
7E-07,0.3,2,7.5E-07,6E-07,52.51,0.02458,0.04217
7E-07,0.3,2,7.5E-07,7E-07,52.1,0.02459,0.04228
7E-07,0.3,2,1E-06,4E-07,58.5,0.03244,0.04595
7E-07,0.3,2,1E-06,5E-07,57.96,0.03247,0.04757
7E-07,0.3,2,1E-06,6E-07,56.45,0.03249,0.04836
7E-07,0.3,2,1E-06,7E-07,55.58,0.0325,0.04865
7E-07,0.3,2,1.25E-06,4E-07,54.24,0.03976,0.05005
7E-07,0.3,2,1.25E-06,5E-07,56.31,0.03981,0.052
7E-07,0.3,2,1.25E-06,6E-07,55.85,0.03984,0.05303
7E-07,0.3,2,1.25E-06,7E-07,55.63,0.03987,0.05347
7E-07,0.3,2,1.5E-06,4E-07,56.79,0.0468,0.05346
7E-07,0.3,2,1.5E-06,5E-07,58.86,0.04688,0.05565
7E-07,0.3,2,1.5E-06,6E-07,59.39,0.04693,0.05695
7E-07,0.3,2,1.5E-06,7E-07,59.05,0.04697,0.05759
7E-07,0.3,2,1.75E-06,4E-07,59.59,0.05352,0.05686
7E-07,0.3,2,1.75E-06,5E-07,58.09,0.05363,0.05917
7E-07,0.3,2,1.75E-06,6E-07,68.71,0.05371,0.06057
7E-07,0.3,2,1.75E-06,7E-07,66.56,0.05378,0.0613
7E-07,0.3,2,2E-06,4E-07,56.1,0.05986,0.06025
7E-07,0.3,2,2E-06,5E-07,56.57,0.06004,0.06279
7E-07,0.3,2,2E-06,6E-07,55.59,0.06015,0.06436
7E-07,0.3,2,2E-06,7E-07,56.1,0.06024,0.06508
8E-07,0.3,2,2.5E-07,4E-07,44.38,0.008119,0.02494
8E-07,0.3,2,2.5E-07,5E-07,44.55,0.008123,0.02513
8E-07,0.3,2,2.5E-07,6E-07,44.42,0.008124,0.02507
8E-07,0.3,2,2.5E-07,7E-07,44.15,0.008126,0.02491
8E-07,0.3,2,5E-07,4E-07,49.62,0.01512,0.03448
8E-07,0.3,2,5E-07,5E-07,47.28,0.01513,0.03523
8E-07,0.3,2,5E-07,6E-07,46.97,0.01514,0.03544
8E-07,0.3,2,5E-07,7E-07,48.5,0.01514,0.03538
8E-07,0.3,2,7.5E-07,4E-07,52.85,0.02236,0.04063
8E-07,0.3,2,7.5E-07,5E-07,51.1,0.02238,0.04191
8E-07,0.3,2,7.5E-07,6E-07,50.98,0.02238,0.0425
8E-07,0.3,2,7.5E-07,7E-07,49.1,0.02239,0.04268
8E-07,0.3,2,1E-06,4E-07,57.51,0.02962,0.04558
8E-07,0.3,2,1E-06,5E-07,56.02,0.02964,0.04735
8E-07,0.3,2,1E-06,6E-07,54.61,0.02966,0.04825
8E-07,0.3,2,1E-06,7E-07,54.05,0.02967,0.0486
8E-07,0.3,2,1.25E-06,4E-07,56.91,0.03637,0.04928
8E-07,0.3,2,1.25E-06,5E-07,55.55,0.0364,0.05131
8E-07,0.3,2,1.25E-06,6E-07,54.84,0.03643,0.05243
8E-07,0.3,2,1.25E-06,7E-07,54.79,0.03645,0.05301
8E-07,0.3,2,1.5E-06,4E-07,58.02,0.04289,0.05273
8E-07,0.3,2,1.5E-06,5E-07,57.73,0.04295,0.05487
8E-07,0.3,2,1.5E-06,6E-07,57.46,0.04299,0.0562
8E-07,0.3,2,1.5E-06,7E-07,56.82,0.04303,0.05684
8E-07,0.3,2,1.75E-06,4E-07,56.94,0.04918,0.05689
8E-07,0.3,2,1.75E-06,5E-07,57.07,0.04926,0.0591
8E-07,0.3,2,1.75E-06,6E-07,60.99,0.04932,0.06038
8E-07,0.3,2,1.75E-06,7E-07,62.53,0.04937,0.06099
8E-07,0.3,2,2E-06,4E-07,58.29,0.05518,0.06073
8E-07,0.3,2,2E-06,5E-07,56.3,0.05531,0.0632
8E-07,0.3,2,2E-06,6E-07,68.94,0.05539,0.06467
8E-07,0.3,2,2E-06,7E-07,64.36,0.05546,0.06538
4E-07,0.4,2,2.5E-07,4E-07,48.55,0.0132,0.02386
4E-07,0.4,2,2.5E-07,5E-07,48.2,0.01321,0.02379
4E-07,0.4,2,2.5E-07,6E-07,47.76,0.01321,0.02365
4E-07,0.4,2,2.5E-07,7E-07,47.33,0.01322,0.02357
4E-07,0.4,2,5E-07,4E-07,53.5,0.024,0.0343
4E-07,0.4,2,5E-07,5E-07,53.02,0.02402,0.0343
4E-07,0.4,2,5E-07,6E-07,52.52,0.02403,0.03411
4E-07,0.4,2,5E-07,7E-07,52.25,0.02404,0.03394
4E-07,0.4,2,7.5E-07,4E-07,56.4,0.0349,0.0434
4E-07,0.4,2,7.5E-07,5E-07,54.86,0.03494,0.04355
4E-07,0.4,2,7.5E-07,6E-07,55.79,0.03496,0.04342
4E-07,0.4,2,7.5E-07,7E-07,54.21,0.03499,0.04325
4E-07,0.4,2,1E-06,4E-07,57.02,0.04553,0.05092
4E-07,0.4,2,1E-06,5E-07,55.75,0.04561,0.05127
4E-07,0.4,2,1E-06,6E-07,55.27,0.04566,0.05128
4E-07,0.4,2,1E-06,7E-07,54.35,0.0457,0.05114
4E-07,0.4,2,1.25E-06,4E-07,57.94,0.05526,0.05736
4E-07,0.4,2,1.25E-06,5E-07,56.31,0.05541,0.05786
4E-07,0.4,2,1.25E-06,6E-07,55.69,0.0555,0.05797
4E-07,0.4,2,1.25E-06,7E-07,55.6,0.05558,0.05792
4E-07,0.4,2,1.5E-06,4E-07,63.84,0.06423,0.06291
4E-07,0.4,2,1.5E-06,5E-07,76.56,0.06447,0.06369
4E-07,0.4,2,1.5E-06,6E-07,70.33,0.06463,0.06391
4E-07,0.4,2,1.5E-06,7E-07,62.9,0.06475,0.06392
4E-07,0.4,2,1.75E-06,4E-07,57.41,0.07229,0.06751
4E-07,0.4,2,1.75E-06,5E-07,56.63,0.07268,0.06849
4E-07,0.4,2,1.75E-06,6E-07,56.3,0.07293,0.06884
4E-07,0.4,2,1.75E-06,7E-07,55.78,0.07313,0.06894
4E-07,0.4,2,2E-06,4E-07,57.86,0.07937,0.07138
4E-07,0.4,2,2E-06,5E-07,57.43,0.07995,0.07261
4E-07,0.4,2,2E-06,6E-07,56.1,0.08031,0.07308
4E-07,0.4,2,2E-06,7E-07,55.46,0.0806,0.07325
5E-07,0.4,2,2.5E-07,4E-07,47.54,0.01138,0.02446
5E-07,0.4,2,2.5E-07,5E-07,47.07,0.01138,0.02439
5E-07,0.4,2,2.5E-07,6E-07,49.96,0.01139,0.02427
5E-07,0.4,2,2.5E-07,7E-07,46.49,0.01139,0.02414
5E-07,0.4,2,5E-07,4E-07,52.76,0.02091,0.03496
5E-07,0.4,2,5E-07,5E-07,52.27,0.02092,0.03502
5E-07,0.4,2,5E-07,6E-07,50.09,0.02093,0.03488
5E-07,0.4,2,5E-07,7E-07,49.55,0.02094,0.03466
5E-07,0.4,2,7.5E-07,4E-07,54.54,0.03059,0.04364
5E-07,0.4,2,7.5E-07,5E-07,54.45,0.03061,0.04392
5E-07,0.4,2,7.5E-07,6E-07,54.21,0.03063,0.04386
5E-07,0.4,2,7.5E-07,7E-07,53.73,0.03065,0.04368
5E-07,0.4,2,1E-06,4E-07,55.69,0.04013,0.0505
5E-07,0.4,2,1E-06,5E-07,55.15,0.04018,0.05098
5E-07,0.4,2,1E-06,6E-07,56.16,0.04022,0.05105
5E-07,0.4,2,1E-06,7E-07,55.3,0.04025,0.05096
5E-07,0.4,2,1.25E-06,4E-07,57.64,0.04891,0.05651
5E-07,0.4,2,1.25E-06,5E-07,55.7,0.04901,0.05714
5E-07,0.4,2,1.25E-06,6E-07,55.91,0.04907,0.05732
5E-07,0.4,2,1.25E-06,7E-07,55.33,0.04913,0.05728
5E-07,0.4,2,1.5E-06,4E-07,58.36,0.05717,0.06145
5E-07,0.4,2,1.5E-06,5E-07,58.04,0.05733,0.06228
5E-07,0.4,2,1.5E-06,6E-07,56.15,0.05744,0.06252
5E-07,0.4,2,1.5E-06,7E-07,55.9,0.05752,0.06253
5E-07,0.4,2,1.75E-06,4E-07,62.99,0.06481,0.06578
5E-07,0.4,2,1.75E-06,5E-07,72.35,0.06506,0.06683
5E-07,0.4,2,1.75E-06,6E-07,69.82,0.06523,0.06718
5E-07,0.4,2,1.75E-06,7E-07,60.6,0.06536,0.06727
5E-07,0.4,2,2E-06,4E-07,57.16,0.07174,0.06949
5E-07,0.4,2,2E-06,5E-07,56.44,0.07212,0.07068
5E-07,0.4,2,2E-06,6E-07,56.7,0.07237,0.07113
5E-07,0.4,2,2E-06,7E-07,55.66,0.07257,0.07125
6E-07,0.4,2,2.5E-07,4E-07,46.61,0.01002,0.02528
6E-07,0.4,2,2.5E-07,5E-07,46.58,0.01002,0.02523
6E-07,0.4,2,2.5E-07,6E-07,45.95,0.01002,0.02508
6E-07,0.4,2,2.5E-07,7E-07,44.94,0.01003,0.02494
6E-07,0.4,2,5E-07,4E-07,49.93,0.01853,0.03576
6E-07,0.4,2,5E-07,5E-07,49.73,0.01854,0.03582
6E-07,0.4,2,5E-07,6E-07,49.95,0.01854,0.03571
6E-07,0.4,2,5E-07,7E-07,50.01,0.01855,0.03548
6E-07,0.4,2,7.5E-07,4E-07,54.52,0.02723,0.04387
6E-07,0.4,2,7.5E-07,5E-07,53.93,0.02725,0.04423
6E-07,0.4,2,7.5E-07,6E-07,53.62,0.02726,0.04424
6E-07,0.4,2,7.5E-07,7E-07,53.28,0.02728,0.04409
6E-07,0.4,2,1E-06,4E-07,57.47,0.03586,0.05043
6E-07,0.4,2,1E-06,5E-07,55.59,0.0359,0.05095
6E-07,0.4,2,1E-06,6E-07,56.1,0.03592,0.05105
6E-07,0.4,2,1E-06,7E-07,55.02,0.03595,0.05098
6E-07,0.4,2,1.25E-06,4E-07,57.1,0.04385,0.0558
6E-07,0.4,2,1.25E-06,5E-07,55.88,0.04392,0.05655
6E-07,0.4,2,1.25E-06,6E-07,55.1,0.04396,0.05675
6E-07,0.4,2,1.25E-06,7E-07,56.42,0.044,0.05673
6E-07,0.4,2,1.5E-06,4E-07,58.08,0.05146,0.06033
6E-07,0.4,2,1.5E-06,5E-07,57.72,0.05157,0.06124
6E-07,0.4,2,1.5E-06,6E-07,55.87,0.05164,0.06155
6E-07,0.4,2,1.5E-06,7E-07,55.96,0.05171,0.06159
6E-07,0.4,2,1.75E-06,4E-07,59.12,0.05862,0.06432
6E-07,0.4,2,1.75E-06,5E-07,61.74,0.0588,0.06537
6E-07,0.4,2,1.75E-06,6E-07,57.49,0.05891,0.06577
6E-07,0.4,2,1.75E-06,7E-07,63.48,0.05901,0.06584
6E-07,0.4,2,2E-06,4E-07,62.05,0.06527,0.06815
6E-07,0.4,2,2E-06,5E-07,71.74,0.06554,0.06922
6E-07,0.4,2,2E-06,6E-07,66.31,0.06571,0.06959
6E-07,0.4,2,2E-06,7E-07,60.18,0.06585,0.06972
7E-07,0.4,2,2.5E-07,4E-07,46.08,0.008959,0.0262
7E-07,0.4,2,2.5E-07,5E-07,45.35,0.008962,0.02618
7E-07,0.4,2,2.5E-07,6E-07,44.33,0.008966,0.02602
7E-07,0.4,2,2.5E-07,7E-07,44.04,0.00897,0.02591
7E-07,0.4,2,5E-07,4E-07,50.43,0.01665,0.0367
7E-07,0.4,2,5E-07,5E-07,50.1,0.01665,0.03687
7E-07,0.4,2,5E-07,6E-07,49.78,0.01666,0.03677
7E-07,0.4,2,5E-07,7E-07,49.41,0.01667,0.03658
7E-07,0.4,2,7.5E-07,4E-07,53.94,0.02455,0.04419
7E-07,0.4,2,7.5E-07,5E-07,53.48,0.02456,0.04463
7E-07,0.4,2,7.5E-07,6E-07,53.07,0.02457,0.04466
7E-07,0.4,2,7.5E-07,7E-07,52.61,0.02458,0.04456
7E-07,0.4,2,1E-06,4E-07,57.27,0.03243,0.05039
7E-07,0.4,2,1E-06,5E-07,55.36,0.03246,0.05101
7E-07,0.4,2,1E-06,6E-07,54.51,0.03247,0.05117
7E-07,0.4,2,1E-06,7E-07,54.44,0.03249,0.05112
7E-07,0.4,2,1.25E-06,4E-07,55.95,0.03975,0.05518
7E-07,0.4,2,1.25E-06,5E-07,56.92,0.0398,0.056
7E-07,0.4,2,1.25E-06,6E-07,56.65,0.03983,0.05624
7E-07,0.4,2,1.25E-06,7E-07,55.23,0.03986,0.05627
7E-07,0.4,2,1.5E-06,4E-07,57.79,0.04677,0.05941
7E-07,0.4,2,1.5E-06,5E-07,56.86,0.04686,0.06039
7E-07,0.4,2,1.5E-06,6E-07,55.96,0.04691,0.06074
7E-07,0.4,2,1.5E-06,7E-07,55.02,0.04696,0.06077
7E-07,0.4,2,1.75E-06,4E-07,58.45,0.05347,0.06379
7E-07,0.4,2,1.75E-06,5E-07,58.11,0.0536,0.06457
7E-07,0.4,2,1.75E-06,6E-07,56.1,0.05368,0.06482
7E-07,0.4,2,1.75E-06,7E-07,56.35,0.05375,0.0648
7E-07,0.4,2,2E-06,4E-07,59.84,0.05979,0.06809
7E-07,0.4,2,2E-06,5E-07,64.66,0.05998,0.069
7E-07,0.4,2,2E-06,6E-07,62.27,0.06011,0.06925
7E-07,0.4,2,2E-06,7E-07,67.19,0.06021,0.06916
8E-07,0.4,2,2.5E-07,4E-07,45.14,0.008116,0.02716
8E-07,0.4,2,2.5E-07,5E-07,44.53,0.008119,0.02716
8E-07,0.4,2,2.5E-07,6E-07,44.36,0.008123,0.02703
